station_name,station_link,type,bus_number
Pak Nam Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pak%20Nam%20Market,inbound,145
Pak Nam Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pak%20Nam%20Market,outbound,145
Hua Mak Station,http://www.transitbangkok.com/stations/Airport%20Link/Hua%20Mak%20Station,outbound,145
The Mall Bang Kapi (Lat Phrao Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20Bang%20Kapi%20%28Lat%20Phrao%20Road%29,outbound,145
Big C Lat Phrao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Big%20C%20Lat%20Phrao,outbound,145
Lat Phrao,http://www.transitbangkok.com/stations/Mrt/Lat%20Phrao,outbound,145
Chatuchak Park,http://www.transitbangkok.com/stations/Mrt/Chatuchak%20Park,outbound,145
Mo Chit,http://www.transitbangkok.com/stations/BTS/Mo%20Chit,outbound,145
Kamphaen Phet,http://www.transitbangkok.com/stations/Mrt/Kamphaen%20Phet,outbound,145
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,outbound,145
Future Park Mall Bang Khae,http://www.transitbangkok.com/stations/Bangkok%20Bus/Future%20Park%20Mall%20Bang%20Khae,inbound,146
Central Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Central%20Pinklao,inbound,146
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,inbound,146
Future Park Mall Bang Khae,http://www.transitbangkok.com/stations/Bangkok%20Bus/Future%20Park%20Mall%20Bang%20Khae,outbound,146
Major Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Major%20Pinklao,outbound,146
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,outbound,146
Rama 2 Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Rama%202%20Hospital,inbound,147
The Mall  Tha Phra,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20%20Tha%20Phra,inbound,147
Future Park Mall Bang Khae,http://www.transitbangkok.com/stations/Bangkok%20Bus/Future%20Park%20Mall%20Bang%20Khae,inbound,147
Rama 2 Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Rama%202%20Hospital,outbound,147
The Mall  Tha Phra,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20%20Tha%20Phra,outbound,147
Future Park Mall Bang Khae,http://www.transitbangkok.com/stations/Bangkok%20Bus/Future%20Park%20Mall%20Bang%20Khae,outbound,147
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,inbound,149
Major Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Major%20Pinklao,inbound,149
PATA,http://www.transitbangkok.com/stations/Bangkok%20Bus/PATA,inbound,149
Sutthawat - Arun Amarin Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sutthawat%20-%20Arun%20Amarin%20Intersection,inbound,149
Siriraj Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Siriraj%20Hospital,inbound,149
Pho Sam Ton Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pho%20Sam%20Ton%20Intersection,inbound,149
Ban Khaek Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Ban%20Khaek%20Intersection,inbound,149
Taksin Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Taksin%20Hospital,inbound,149
Peninsula Hotel,http://www.transitbangkok.com/stations/Bangkok%20Bus/Peninsula%20Hotel,inbound,149
Sathorn/Saphan Taksin,http://www.transitbangkok.com/stations/BTS/Sathorn_Saphan%20Taksin,inbound,149
Surasak,http://www.transitbangkok.com/stations/BTS/Surasak,inbound,149
Embassy of Australia,http://www.transitbangkok.com/stations/Bangkok%20Bus/Embassy%20of%20Australia,inbound,149
Lumphini,http://www.transitbangkok.com/stations/Mrt/Lumphini,inbound,149
Klong Toei,http://www.transitbangkok.com/stations/Mrt/Klong%20Toei,inbound,149
Klong Toei market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Klong%20Toei%20market,inbound,149
"Bangkok University, City Campus",http://www.transitbangkok.com/stations/Bangkok%20Bus/Bangkok%20University%2C%20City%20Campus,inbound,149
Ekkamai,http://www.transitbangkok.com/stations/BTS/Ekkamai,inbound,149
Ekkamai,http://www.transitbangkok.com/stations/BTS/Ekkamai,outbound,149
"Bangkok University, City Campus",http://www.transitbangkok.com/stations/Bangkok%20Bus/Bangkok%20University%2C%20City%20Campus,outbound,149
Klong Toei market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Klong%20Toei%20market,outbound,149
Klong Toei,http://www.transitbangkok.com/stations/Mrt/Klong%20Toei,outbound,149
Lumphini,http://www.transitbangkok.com/stations/Mrt/Lumphini,outbound,149
Embassy of Australia,http://www.transitbangkok.com/stations/Bangkok%20Bus/Embassy%20of%20Australia,outbound,149
Surasak,http://www.transitbangkok.com/stations/BTS/Surasak,outbound,149
Sathorn/Saphan Taksin,http://www.transitbangkok.com/stations/BTS/Sathorn_Saphan%20Taksin,outbound,149
Peninsula Hotel,http://www.transitbangkok.com/stations/Bangkok%20Bus/Peninsula%20Hotel,outbound,149
Taksin Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Taksin%20Hospital,outbound,149
Ban Khaek Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Ban%20Khaek%20Intersection,outbound,149
Pho Sam Ton Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pho%20Sam%20Ton%20Intersection,outbound,149
Siriraj Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Siriraj%20Hospital,outbound,149
Sutthawat - Arun Amarin Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sutthawat%20-%20Arun%20Amarin%20Intersection,outbound,149
PATA,http://www.transitbangkok.com/stations/Bangkok%20Bus/PATA,outbound,149
Central Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Central%20Pinklao,outbound,149
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,outbound,149
Muang Thon Thani,http://www.transitbangkok.com/stations/Bangkok%20Bus/Muang%20Thon%20Thani,inbound,150
Noppharat Village,http://www.transitbangkok.com/stations/Bangkok%20Bus/Noppharat%20Village,inbound,150
Bang Kapi Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Kapi%20Market,inbound,150
Osotspa Company,http://www.transitbangkok.com/stations/Bangkok%20Bus/Osotspa%20Company,inbound,150
Rajamangala Stadium,http://www.transitbangkok.com/stations/Bangkok%20Bus/Rajamangala%20Stadium,inbound,150
Rajamangala Stadium,http://www.transitbangkok.com/stations/Bangkok%20Bus/Rajamangala%20Stadium,outbound,150
Osotspa Company,http://www.transitbangkok.com/stations/Bangkok%20Bus/Osotspa%20Company,outbound,150
Bang Kapi Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Kapi%20Market,outbound,150
Noppharat Village,http://www.transitbangkok.com/stations/Bangkok%20Bus/Noppharat%20Village,outbound,150
Muang Thon Thani,http://www.transitbangkok.com/stations/Bangkok%20Bus/Muang%20Thon%20Thani,outbound,150
Big C Lat Phrao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Big%20C%20Lat%20Phrao,inbound,151
The Mall Bang Kapi (Lat Phrao Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20Bang%20Kapi%20%28Lat%20Phrao%20Road%29,inbound,151
Bang Kapi Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Kapi%20Market,inbound,151
Min Buri Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Min%20Buri%20Market,inbound,151
Hua Takhe Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Hua%20Takhe%20Market,inbound,151
Hua Takhe Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Hua%20Takhe%20Market,outbound,151
Min Buri Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Min%20Buri%20Market,outbound,151
Bang Kapi Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Kapi%20Market,outbound,151
The Mall Bang Kapi (Lat Phrao Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20Bang%20Kapi%20%28Lat%20Phrao%20Road%29,outbound,151
Big C Lat Phrao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Big%20C%20Lat%20Phrao,outbound,151
Or Ngoen,http://www.transitbangkok.com/stations/Bangkok%20Bus/Or%20Ngoen,inbound,154
Big C Ekkamai,http://www.transitbangkok.com/stations/Bangkok%20Bus/Big%20C%20Ekkamai,inbound,154
"Bangkok University, City Campus",http://www.transitbangkok.com/stations/Bangkok%20Bus/Bangkok%20University%2C%20City%20Campus,outbound,154
Ekkamai,http://www.transitbangkok.com/stations/BTS/Ekkamai,outbound,154
Big C Ekkamai,http://www.transitbangkok.com/stations/Bangkok%20Bus/Big%20C%20Ekkamai,outbound,154
Or Ngoen,http://www.transitbangkok.com/stations/Bangkok%20Bus/Or%20Ngoen,outbound,154
Satriwithaya 2 School,http://www.transitbangkok.com/stations/Bangkok%20Bus/Satriwithaya%202%20School,inbound,156
Big C Lat Phrao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Big%20C%20Lat%20Phrao,inbound,156
The Mall Bang Kapi (Lat Phrao Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20Bang%20Kapi%20%28Lat%20Phrao%20Road%29,inbound,156
Bang Kapi Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Kapi%20Market,inbound,156
Bang Kapi Market,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bang%20Kapi%20Market,outbound,156
The Mall Bang Kapi (Lat Phrao Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20Bang%20Kapi%20%28Lat%20Phrao%20Road%29,outbound,156
Big C Lat Phrao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Big%20C%20Lat%20Phrao,outbound,156
Satriwithaya 2 School,http://www.transitbangkok.com/stations/Bangkok%20Bus/Satriwithaya%202%20School,outbound,156
Sri Wichai Hospital 3,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sri%20Wichai%20Hospital%203,inbound,157
Pak Thang Khlong Kwang,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pak%20Thang%20Khlong%20Kwang,inbound,157
Mooban Sethakit,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mooban%20Sethakit,inbound,157
Future Park Mall Bang Khae,http://www.transitbangkok.com/stations/Bangkok%20Bus/Future%20Park%20Mall%20Bang%20Khae,inbound,157
Siriraj Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Siriraj%20Hospital,inbound,157
Sutthawat - Arun Amarin Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sutthawat%20-%20Arun%20Amarin%20Intersection,inbound,157
Bus stop for Phra Pinklao Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Phra%20Pinklao%20Pier,inbound,157
Khok Wua,http://www.transitbangkok.com/stations/Bangkok%20Bus/Khok%20Wua,inbound,157
Democracy Monument,http://www.transitbangkok.com/stations/Bangkok%20Bus/Democracy%20Monument,inbound,157
Wat Ratchanatdaram (Ratchadamnoen Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Ratchanatdaram%20%28Ratchadamnoen%20Road%29,inbound,157
United Nations (Ratchadamnoen Nok Avenue),http://www.transitbangkok.com/stations/Bangkok%20Bus/United%20Nations%20%28Ratchadamnoen%20Nok%20Avenue%29,inbound,157
Uruphong,http://www.transitbangkok.com/stations/Bangkok%20Bus/Uruphong,inbound,157
Ramathibodi Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Ramathibodi%20Hospital,inbound,157
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,157
Sanam Pao,http://www.transitbangkok.com/stations/BTS/Sanam%20Pao,inbound,157
Ari,http://www.transitbangkok.com/stations/BTS/Ari,inbound,157
Saphan Kwai,http://www.transitbangkok.com/stations/BTS/Saphan%20Kwai,inbound,157
Chatuchak Park,http://www.transitbangkok.com/stations/Mrt/Chatuchak%20Park,inbound,157
Mo Chit,http://www.transitbangkok.com/stations/BTS/Mo%20Chit,inbound,157
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,inbound,157
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,outbound,157
Mo Chit,http://www.transitbangkok.com/stations/BTS/Mo%20Chit,outbound,157
Chatuchak Park,http://www.transitbangkok.com/stations/Mrt/Chatuchak%20Park,outbound,157
Saphan Kwai,http://www.transitbangkok.com/stations/BTS/Saphan%20Kwai,outbound,157
Ari,http://www.transitbangkok.com/stations/BTS/Ari,outbound,157
Sanam Pao,http://www.transitbangkok.com/stations/BTS/Sanam%20Pao,outbound,157
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,157
Ramathibodi Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Ramathibodi%20Hospital,outbound,157
Uruphong,http://www.transitbangkok.com/stations/Bangkok%20Bus/Uruphong,outbound,157
United Nations (Ratchadamnoen Nok Avenue),http://www.transitbangkok.com/stations/Bangkok%20Bus/United%20Nations%20%28Ratchadamnoen%20Nok%20Avenue%29,outbound,157
Wat Ratchanatdaram (Ratchadamnoen Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Ratchanatdaram%20%28Ratchadamnoen%20Road%29,outbound,157
Democracy Monument,http://www.transitbangkok.com/stations/Bangkok%20Bus/Democracy%20Monument,outbound,157
Khok Wua,http://www.transitbangkok.com/stations/Bangkok%20Bus/Khok%20Wua,outbound,157
Bus stop for Phra Pinklao Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Phra%20Pinklao%20Pier,outbound,157
Sutthawat - Arun Amarin Intersection,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sutthawat%20-%20Arun%20Amarin%20Intersection,outbound,157
Siriraj Hospital,http://www.transitbangkok.com/stations/Bangkok%20Bus/Siriraj%20Hospital,outbound,157
Future Park Mall Bang Khae,http://www.transitbangkok.com/stations/Bangkok%20Bus/Future%20Park%20Mall%20Bang%20Khae,outbound,157
Mooban Sethakit,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mooban%20Sethakit,outbound,157
Pak Thang Khlong Kwang,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pak%20Thang%20Khlong%20Kwang,outbound,157
Sri Wichai Hospital 3,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sri%20Wichai%20Hospital%203,outbound,157
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,inbound,159
Saphan Kwai,http://www.transitbangkok.com/stations/BTS/Saphan%20Kwai,inbound,159
Ari,http://www.transitbangkok.com/stations/BTS/Ari,inbound,159
Sanam Pao,http://www.transitbangkok.com/stations/BTS/Sanam%20Pao,inbound,159
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,inbound,159
Phaya Thai,http://www.transitbangkok.com/stations/BTS/Phaya%20Thai,inbound,159
Ratchathewi,http://www.transitbangkok.com/stations/BTS/Ratchathewi,inbound,159
Chulalongkorn University (Phaya Thai Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Chulalongkorn%20University%20%28Phaya%20Thai%20Road%29,inbound,159
Hua Lamphong,http://www.transitbangkok.com/stations/Mrt/Hua%20Lamphong,inbound,159
Hua Lamphong Railway Station,http://www.transitbangkok.com/stations/Bangkok%20Bus/Hua%20Lamphong%20Railway%20Station,inbound,159
China Town,http://www.transitbangkok.com/stations/Bangkok%20Bus/China%20Town,inbound,159
Wat Ratchanatdaram (Ratchadamnoen Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Ratchanatdaram%20%28Ratchadamnoen%20Road%29,inbound,159
Democracy Monument,http://www.transitbangkok.com/stations/Bangkok%20Bus/Democracy%20Monument,inbound,159
Khok Wua,http://www.transitbangkok.com/stations/Bangkok%20Bus/Khok%20Wua,inbound,159
Sanam Luang,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sanam%20Luang,inbound,159
Bus stop for Phra Pinklao Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Phra%20Pinklao%20Pier,inbound,159
PATA,http://www.transitbangkok.com/stations/Bangkok%20Bus/PATA,inbound,159
Central Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Central%20Pinklao,inbound,159
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,inbound,159
Southern Bus Terminal (Sai Tai Mai),http://www.transitbangkok.com/stations/Bangkok%20Bus/Southern%20Bus%20Terminal%20%28Sai%20Tai%20Mai%29,outbound,159
Major Pinklao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Major%20Pinklao,outbound,159
PATA,http://www.transitbangkok.com/stations/Bangkok%20Bus/PATA,outbound,159
Bus stop for Phra Pinklao Pier,http://www.transitbangkok.com/stations/Bangkok%20Bus/Bus%20stop%20for%20Phra%20Pinklao%20Pier,outbound,159
Khok Wua,http://www.transitbangkok.com/stations/Bangkok%20Bus/Khok%20Wua,outbound,159
Democracy Monument,http://www.transitbangkok.com/stations/Bangkok%20Bus/Democracy%20Monument,outbound,159
Wat Ratchanatdaram (Ratchadamnoen Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Ratchanatdaram%20%28Ratchadamnoen%20Road%29,outbound,159
Hua Lamphong Railway Station,http://www.transitbangkok.com/stations/Bangkok%20Bus/Hua%20Lamphong%20Railway%20Station,outbound,159
Hua Lamphong,http://www.transitbangkok.com/stations/Mrt/Hua%20Lamphong,outbound,159
Chulalongkorn University (Phaya Thai Road),http://www.transitbangkok.com/stations/Bangkok%20Bus/Chulalongkorn%20University%20%28Phaya%20Thai%20Road%29,outbound,159
Ratchathewi,http://www.transitbangkok.com/stations/BTS/Ratchathewi,outbound,159
Phaya Thai,http://www.transitbangkok.com/stations/BTS/Phaya%20Thai,outbound,159
Victory Monument,http://www.transitbangkok.com/stations/BTS/Victory%20Monument,outbound,159
Sanam Pao,http://www.transitbangkok.com/stations/BTS/Sanam%20Pao,outbound,159
Ari,http://www.transitbangkok.com/stations/BTS/Ari,outbound,159
Saphan Kwai,http://www.transitbangkok.com/stations/BTS/Saphan%20Kwai,outbound,159
Chatuchak Park,http://www.transitbangkok.com/stations/Mrt/Chatuchak%20Park,outbound,159
Mo Chit,http://www.transitbangkok.com/stations/BTS/Mo%20Chit,outbound,159
Mochit 2 / Northeastern Bus Terminal,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mochit%202%20_%20Northeastern%20Bus%20Terminal,outbound,159
Wat Chong Lom,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Chong%20Lom,inbound,162
Makro Narathiwat,http://www.transitbangkok.com/stations/Bangkok%20Bus/Makro%20Narathiwat,inbound,162
Chong Nonsi,http://www.transitbangkok.com/stations/BTS/Chong%20Nonsi,inbound,162
Berlin building,http://www.transitbangkok.com/stations/Bangkok%20Bus/Berlin%20building,inbound,162
Sheraton Royal Orchid,http://www.transitbangkok.com/stations/Bangkok%20Bus/Sheraton%20Royal%20Orchid,inbound,162
Chong Nonsi,http://www.transitbangkok.com/stations/BTS/Chong%20Nonsi,outbound,162
Makro Narathiwat,http://www.transitbangkok.com/stations/Bangkok%20Bus/Makro%20Narathiwat,outbound,162
Wat Chong Lom,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Chong%20Lom,outbound,162
Pak Thang Khlong Kwang,http://www.transitbangkok.com/stations/Bangkok%20Bus/Pak%20Thang%20Khlong%20Kwang,inbound,163
Mooban Sethakit,http://www.transitbangkok.com/stations/Bangkok%20Bus/Mooban%20Sethakit,inbound,163
Future Park Mall Bang Khae,http://www.transitbangkok.com/stations/Bangkok%20Bus/Future%20Park%20Mall%20Bang%20Khae,inbound,163
The Mall  Tha Phra,http://www.transitbangkok.com/stations/Bangkok%20Bus/The%20Mall%20%20Tha%20Phra,inbound,163
Wat Lat Bua Khao,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Lat%20Bua%20Khao,inbound,163
Menam Ramada Plaza Riverside Hotel,http://www.transitbangkok.com/stations/Bangkok%20Bus/Menam%20Ramada%20Plaza%20Riverside%20Hotel,inbound,163
Wat Yan Nawa,http://www.transitbangkok.com/stations/Bangkok%20Bus/Wat%20Yan%20Nawa,inbound,163
Sathorn/Saphan Taksin,http://www.transitbangkok.com/stations/BTS/Sathorn_Saphan%20Taksin,inbound,163
